stateCode,sourceCode,year,msnCode,energyProduced
OH,NU,1991,NUETB,155507.0
OH,PA,1991,PAPRB,53105.0
OH,RE,1991,REPRB,80207.0
OK,CL,1991,CLPRB,47806.0
OK,NG,1991,NGMPB,2367820.0
OK,NU,1991,NUETB,0.0
OK,PA,1991,PAPRB,626945.0
OK,RE,1991,REPRB,41216.0
OR,CL,1991,CLPRB,0.0
OR,NG,1991,NGMPB,2820.0
OR,NU,1991,NUETB,15363.0
OR,PA,1991,PAPRB,0.0
OR,RE,1991,REPRB,484638.0
PA,CL,1991,CLPRB,1701624.0
PA,NG,1991,NGMPB,158503.0
PA,NU,1991,NUETB,602575.0
PA,PA,1991,PAPRB,14680.0
PA,RE,1991,REPRB,90246.0
RI,CL,1991,CLPRB,0.0
RI,NG,1991,NGMPB,0.0
RI,NU,1991,NUETB,0.0
RI,PA,1991,PAPRB,0.0
RI,RE,1991,REPRB,4585.0
SC,CL,1991,CLPRB,0.0
SC,NG,1991,NGMPB,0.0
SC,NU,1991,NUETB,451945.0
SC,PA,1991,PAPRB,0.0
SC,RE,1991,REPRB,107666.0
SD,CL,1991,CLPRB,0.0
SD,NG,1991,NGMPB,898.0
SD,NU,1991,NUETB,0.0
SD,PA,1991,PAPRB,9640.0
SD,RE,1991,REPRB,43560.0
TN,CL,1991,CLPRB,108022.0
TN,NG,1991,NGMPB,1917.0
TN,NU,1991,NUETB,173895.0
TN,PA,1991,PAPRB,2813.0
TN,RE,1991,REPRB,180359.0
TX,CL,1991,CLPRB,674067.0
TX,NG,1991,NGMPB,5644617.0
TX,NU,1991,NUETB,207582.0
TX,PA,1991,PAPRB,3959173.0
TX,RE,1991,REPRB,120330.0
US,CL,1991,CLPRB,21869054.0
US,NG,1991,NGMPB,20615355.0
US,NU,1991,NUETB,6422132.0
US,PA,1991,PAPRB,15700849.0
US,RE,1991,REPRB,6067786.0
UT,CL,1991,CLPRB,507979.0
UT,NG,1991,NGMPB,179869.0
UT,NU,1991,NUETB,0.0
UT,PA,1991,PAPRB,141909.0
UT,RE,1991,REPRB,12553.0
VA,CL,1991,CLPRB,1131253.0
VA,NG,1991,NGMPB,15532.0
VA,NU,1991,NUETB,250424.0
VA,PA,1991,PAPRB,75.0
VA,RE,1991,REPRB,106699.0
VT,CL,1991,CLPRB,0.0
VT,NG,1991,NGMPB,0.0
VT,NU,1991,NUETB,43072.0
VT,PA,1991,PAPRB,0.0
VT,RE,1991,REPRB,17310.0
WA,CL,1991,CLPRB,82320.0
WA,NG,1991,NGMPB,0.0
WA,NU,1991,NUETB,44346.0
WA,PA,1991,PAPRB,0.0
WA,RE,1991,REPRB,1007480.0
WI,CL,1991,CLPRB,0.0
WI,NG,1991,NGMPB,0.0
WI,NU,1991,NUETB,115234.0
WI,PA,1991,PAPRB,0.0
WI,RE,1991,REPRB,108259.0
WV,CL,1991,CLPRB,4391171.0
WV,NG,1991,NGMPB,229141.0
WV,NU,1991,NUETB,0.0
WV,PA,1991,PAPRB,11385.0
WV,RE,1991,REPRB,16399.0
WY,CL,1991,CLPRB,3356524.0
WY,NG,1991,NGMPB,877059.0
WY,NU,1991,NUETB,0.0
WY,PA,1991,PAPRB,579582.0
WY,RE,1991,REPRB,10494.0
X3,NG,1991,NGMPB,5008905.0
X3,PA,1991,PAPRB,1692179.0
X5,PA,1991,PAPRB,182810.0
AK,CL,1992,CLPRB,23930.0
AK,NG,1992,NGMPB,513416.0
AK,NU,1992,NUETB,0.0
AK,PA,1992,PAPRB,3638468.0
AK,RE,1992,REPRB,18300.0
AL,CL,1992,CLPRB,623932.0
AL,NG,1992,NGMPB,292337.0
AL,NU,1992,NUETB,203111.0
AL,PA,1992,PAPRB,110345.0
AL,RE,1992,REPRB,255014.0
AR,CL,1992,CLPRB,1302.0
AR,NG,1992,NGMPB,204972.0
AR,NU,1992,NUETB,118591.0
AR,PA,1992,PAPRB,59508.0
AR,RE,1992,REPRB,112587.0
AZ,CL,1992,CLPRB,275298.0
AZ,NG,1992,NGMPB,795.0
AZ,NU,1992,NUETB,268149.0
AZ,PA,1992,PAPRB,545.0
AZ,RE,1992,REPRB,87528.0
CA,CL,1992,CLPRB,1236.0
CA,NG,1992,NGMPB,402577.0
CA,NU,1992,NUETB,369043.0
CA,PA,1992,PAPRB,1771830.0
CA,RE,1992,REPRB,642293.0
CO,CL,1992,CLPRB,414384.0
CO,NG,1992,NGMPB,361441.0
CO,NU,1992,NUETB,0.0
CO,PA,1992,PAPRB,172765.0
CO,RE,1992,REPRB,27778.0
CT,CL,1992,CLPRB,0.0
CT,NG,1992,NGMPB,0.0
CT,NU,1992,NUETB,175606.0
CT,PA,1992,PAPRB,0.0
CT,RE,1992,REPRB,38926.0
DC,CL,1992,CLPRB,0.0
DC,NG,1992,NGMPB,0.0
DC,NU,1992,NUETB,0.0
DC,PA,1992,PAPRB,0.0
DC,RE,1992,REPRB,1412.0
DE,CL,1992,CLPRB,0.0
DE,NG,1992,NGMPB,0.0
DE,NU,1992,NUETB,0.0
DE,PA,1992,PAPRB,0.0
DE,RE,1992,REPRB,1784.0
FL,CL,1992,CLPRB,0.0
FL,NG,1992,NGMPB,11162.0
FL,NU,1992,NUETB,262989.0
FL,PA,1992,PAPRB,31465.0
FL,RE,1992,REPRB,230779.0
GA,CL,1992,CLPRB,0.0
GA,NG,1992,NGMPB,0.0
GA,NU,1992,NUETB,293149.0
GA,PA,1992,PAPRB,0.0
GA,RE,1992,REPRB,234484.0
HI,CL,1992,CLPRB,0.0
HI,NG,1992,NGMPB,0.0
HI,NU,1992,NUETB,0.0
HI,PA,1992,PAPRB,0.0
HI,RE,1992,REPRB,26800.0
IA,CL,1992,CLPRB,5674.0
IA,NG,1992,NGMPB,0.0
IA,NU,1992,NUETB,35655.0
IA,PA,1992,PAPRB,0.0
IA,RE,1992,REPRB,100239.0
ID,CL,1992,CLPRB,0.0
ID,NG,1992,NGMPB,0.0
ID,NU,1992,NUETB,0.0
ID,PA,1992,PAPRB,0.0
ID,RE,1992,REPRB,95133.0
IL,CL,1992,CLPRB,1347558.0
IL,NG,1992,NGMPB,534.0
IL,NU,1992,NUETB,772156.0
IL,PA,1992,PAPRB,111957.0
IL,RE,1992,REPRB,134421.0
IN,CL,1992,CLPRB,679062.0
IN,NG,1992,NGMPB,176.0
IN,NU,1992,NUETB,0.0
IN,PA,1992,PAPRB,17493.0
IN,RE,1992,REPRB,61853.0
KS,CL,1992,CLPRB,8855.0
KS,NG,1992,NGMPB,719297.0
KS,NU,1992,NUETB,88906.0
KS,PA,1992,PAPRB,310955.0
KS,RE,1992,REPRB,15374.0
KY,CL,1992,CLPRB,4112739.0
KY,NG,1992,NGMPB,88467.0
KY,NU,1992,NUETB,0.0
KY,PA,1992,PAPRB,31778.0
KY,RE,1992,REPRB,57999.0
LA,CL,1992,CLPRB,45042.0
LA,NG,1992,NGMPB,1932664.0
LA,NU,1992,NUETB,108433.0
LA,PA,1992,PAPRB,829835.0
LA,RE,1992,REPRB,130798.0
MA,CL,1992,CLPRB,0.0
MA,NG,1992,NGMPB,0.0
MA,NU,1992,NUETB,49653.0
MA,PA,1992,PAPRB,0.0
MA,RE,1992,REPRB,68433.0
MD,CL,1992,CLPRB,83956.0
MD,NG,1992,NGMPB,34.0
MD,NU,1992,NUETB,111662.0
MD,PA,1992,PAPRB,0.0
MD,RE,1992,REPRB,46672.0
ME,CL,1992,CLPRB,0.0
ME,NG,1992,NGMPB,0.0
ME,NU,1992,NUETB,56104.0
ME,PA,1992,PAPRB,0.0
ME,RE,1992,REPRB,159035.0
MI,CL,1992,CLPRB,0.0
MI,NG,1992,NGMPB,213376.0
MI,NU,1992,NUETB,197365.0
MI,PA,1992,PAPRB,90358.0
MI,RE,1992,REPRB,108477.0
MN,CL,1992,CLPRB,0.0
MN,NG,1992,NGMPB,0.0
MN,NU,1992,NUETB,116923.0
MN,PA,1992,PAPRB,0.0
MN,RE,1992,REPRB,69504.0
MO,CL,1992,CLPRB,61054.0
MO,NG,1992,NGMPB,27.0
MO,NU,1992,NUETB,84647.0
MO,PA,1992,PAPRB,829.0
MO,RE,1992,REPRB,34756.0
MS,CL,1992,CLPRB,0.0
MS,NG,1992,NGMPB,96666.0
MS,NU,1992,NUETB,85587.0
MS,PA,1992,PAPRB,146056.0
MS,RE,1992,REPRB,90830.0
MT,CL,1992,CLPRB,704046.0
MT,NG,1992,NGMPB,56654.0
MT,NU,1992,NUETB,0.0
MT,PA,1992,PAPRB,107196.0
MT,RE,1992,REPRB,95906.0
NC,CL,1992,CLPRB,0.0
NC,NG,1992,NGMPB,0.0
NC,NU,1992,NUETB,238255.0
NC,PA,1992,PAPRB,0.0
NC,RE,1992,REPRB,159698.0
ND,CL,1992,CLPRB,413528.0
ND,NG,1992,NGMPB,69083.0
ND,NU,1992,NUETB,0.0
ND,PA,1992,PAPRB,190785.0
ND,RE,1992,REPRB,22246.0
NE,CL,1992,CLPRB,0.0
NE,NG,1992,NGMPB,1157.0
NE,NU,1992,NUETB,91605.0
NE,PA,1992,PAPRB,31749.0
NE,RE,1992,REPRB,19619.0
NH,CL,1992,CLPRB,0.0
NH,NG,1992,NGMPB,0.0
NH,NU,1992,NUETB,82393.0
NH,PA,1992,PAPRB,0.0
NH,RE,1992,REPRB,42211.0
NJ,CL,1992,CLPRB,0.0
NJ,NG,1992,NGMPB,0.0
NJ,NU,1992,NUETB,226122.0
NJ,PA,1992,PAPRB,0.0
NJ,RE,1992,REPRB,38620.0
NM,CL,1992,CLPRB,457758.0
NM,NG,1992,NGMPB,1433215.0
NM,NU,1992,NUETB,0.0
NM,PA,1992,PAPRB,405838.0
NM,RE,1992,REPRB,9255.0
NV,CL,1992,CLPRB,0.0
NV,NG,1992,NGMPB,30.0
NV,NU,1992,NUETB,0.0
NV,PA,1992,PAPRB,21582.0
NV,RE,1992,REPRB,36827.0
NY,CL,1992,CLPRB,0.0
NY,NG,1992,NGMPB,24190.0
NY,NU,1992,NUETB,252926.0
NY,PA,1992,PAPRB,2343.0
NY,RE,1992,REPRB,395108.0
OH,CL,1992,CLPRB,720512.0
OH,NG,1992,NGMPB,150158.0
OH,NU,1992,NUETB,155028.0
OH,PA,1992,PAPRB,53343.0
OH,RE,1992,REPRB,76310.0
OK,CL,1992,CLPRB,43468.0
OK,NG,1992,NGMPB,2236704.0
OK,NU,1992,NUETB,0.0
OK,PA,1992,PAPRB,590481.0
OK,RE,1992,REPRB,53293.0
OR,CL,1992,CLPRB,0.0
OR,NG,1992,NGMPB,2670.0
OR,NU,1992,NUETB,47880.0
OR,PA,1992,PAPRB,0.0
OR,RE,1992,REPRB,374214.0
PA,CL,1992,CLPRB,1812815.0
PA,NG,1992,NGMPB,144660.0
PA,NU,1992,NUETB,629650.0
PA,PA,1992,PAPRB,12395.0
PA,RE,1992,REPRB,107587.0
RI,CL,1992,CLPRB,0.0
RI,NG,1992,NGMPB,0.0
RI,NU,1992,NUETB,0.0
RI,PA,1992,PAPRB,0.0
RI,RE,1992,REPRB,4840.0
SC,CL,1992,CLPRB,0.0
SC,NG,1992,NGMPB,0.0
SC,NU,1992,NUETB,476813.0
SC,PA,1992,PAPRB,0.0
SC,RE,1992,REPRB,110649.0
SD,CL,1992,CLPRB,0.0
SD,NG,1992,NGMPB,1478.0
SD,NU,1992,NUETB,0.0
SD,PA,1992,PAPRB,9031.0
SD,RE,1992,REPRB,41061.0
TN,CL,1992,CLPRB,88068.0
TN,NG,1992,NGMPB,1825.0
TN,NU,1992,NUETB,163909.0
TN,PA,1992,PAPRB,2906.0
TN,RE,1992,REPRB,170092.0
TX,CL,1992,CLPRB,685491.0
TX,NG,1992,NGMPB,5611228.0
TX,NU,1992,NUETB,256502.0
TX,PA,1992,PAPRB,3773613.0
TX,RE,1992,REPRB,133852.0
US,CL,1992,CLPRB,21897732.0
US,NG,1992,NGMPB,20832091.0
US,NU,1992,NUETB,6479206.0
US,PA,1992,PAPRB,15222860.0
US,RE,1992,REPRB,5820551.0
UT,CL,1992,CLPRB,492997.0
UT,NG,1992,NGMPB,204225.0
UT,NU,1992,NUETB,0.0
UT,PA,1992,PAPRB,131776.0
UT,RE,1992,REPRB,12378.0
VA,CL,1992,CLPRB,1159688.0
VA,NG,1992,NGMPB,25698.0
VA,NU,1992,NUETB,244334.0
VA,PA,1992,PAPRB,70.0
VA,RE,1992,REPRB,110242.0
VT,CL,1992,CLPRB,0.0
VT,NG,1992,NGMPB,0.0
VT,NU,1992,NUETB,39105.0
VT,PA,1992,PAPRB,0.0
VT,RE,1992,REPRB,16014.0
WA,CL,1992,CLPRB,83184.0
WA,NG,1992,NGMPB,0.0
WA,NU,1992,NUETB,59605.0
WA,PA,1992,PAPRB,0.0
WA,RE,1992,REPRB,803146.0
WI,CL,1992,CLPRB,0.0
WI,NG,1992,NGMPB,0.0
WI,NU,1992,NUETB,117350.0
WI,PA,1992,PAPRB,0.0
WI,RE,1992,REPRB,108919.0
WV,CL,1992,CLPRB,4250361.0
WV,NG,1992,NGMPB,209065.0
WV,NU,1992,NUETB,0.0
WV,PA,1992,PAPRB,11994.0
WV,RE,1992,REPRB,18470.0
WY,CL,1992,CLPRB,3301795.0
WY,NG,1992,NGMPB,943892.0
WY,NU,1992,NUETB,0.0
WY,PA,1992,PAPRB,561498.0
WY,RE,1992,REPRB,8786.0
X3,NG,1992,NGMPB,4878222.0
X3,PA,1992,PAPRB,1745272.0
X5,PA,1992,PAPRB,246802.0
AK,CL,1993,CLPRB,24976.0
AK,NG,1993,NGMPB,497716.0
AK,NU,1993,NUETB,0.0
AK,PA,1993,PAPRB,3349471.0
AK,RE,1993,REPRB,20551.0
AL,CL,1993,CLPRB,600869.0
AL,NG,1993,NGMPB,319576.0
AL,NU,1993,NUETB,187216.0
AL,PA,1993,PAPRB,108327.0
AL,RE,1993,REPRB,268147.0
AR,CL,1993,CLPRB,987.0
AR,NG,1993,NGMPB,199946.0
AR,NU,1993,NUETB,142032.0
AR,PA,1993,PAPRB,57855.0
AR,RE,1993,REPRB,133646.0
AZ,CL,1993,CLPRB,267527.0
AZ,NG,1993,NGMPB,614.0
AZ,NU,1993,NUETB,231601.0
AZ,PA,1993,PAPRB,423.0
AZ,RE,1993,REPRB,86666.0
CA,CL,1993,CLPRB,0.0
CA,NG,1993,NGMPB,352853.0
CA,NU,1993,NUETB,331724.0
CA,PA,1993,PAPRB,1699922.0
CA,RE,1993,REPRB,820783.0
CO,CL,1993,CLPRB,475039.0
CO,NG,1993,NGMPB,437912.0
CO,NU,1993,NUETB,0.0
CO,PA,1993,PAPRB,170508.0
CO,RE,1993,REPRB,31618.0
CT,CL,1993,CLPRB,0.0
CT,NG,1993,NGMPB,0.0
CT,NU,1993,NUETB,229006.0
CT,PA,1993,PAPRB,0.0
CT,RE,1993,REPRB,39111.0
DC,CL,1993,CLPRB,0.0
DC,NG,1993,NGMPB,0.0
DC,NU,1993,NUETB,0.0
DC,PA,1993,PAPRB,0.0
DC,RE,1993,REPRB,1946.0
DE,CL,1993,CLPRB,0.0
DE,NG,1993,NGMPB,0.0
DE,NU,1993,NUETB,0.0
DE,PA,1993,PAPRB,0.0
DE,RE,1993,REPRB,2492.0
FL,CL,1993,CLPRB,0.0
FL,NG,1993,NGMPB,11549.0
FL,NU,1993,NUETB,271916.0
FL,PA,1993,PAPRB,32503.0
FL,RE,1993,REPRB,217028.0
GA,CL,1993,CLPRB,0.0
GA,NG,1993,NGMPB,0.0
GA,NU,1993,NUETB,286059.0
GA,PA,1993,PAPRB,0.0
GA,RE,1993,REPRB,239997.0
HI,CL,1993,CLPRB,0.0
HI,NG,1993,NGMPB,0.0
HI,NU,1993,NUETB,0.0
HI,PA,1993,PAPRB,0.0
HI,RE,1993,REPRB,27829.0
IA,CL,1993,CLPRB,3421.0
IA,NG,1993,NGMPB,0.0
IA,NU,1993,NUETB,33981.0
IA,PA,1993,PAPRB,0.0
IA,RE,1993,REPRB,106281.0
ID,CL,1993,CLPRB,0.0
ID,NG,1993,NGMPB,0.0
ID,NU,1993,NUETB,0.0
ID,PA,1993,PAPRB,0.0
ID,RE,1993,REPRB,126225.0
IL,CL,1993,CLPRB,929772.0
IL,NG,1993,NGMPB,504.0
IL,NU,1993,NUETB,823235.0
IL,PA,1993,PAPRB,100955.0
IL,RE,1993,REPRB,121027.0
IN,CL,1993,CLPRB,654657.0
IN,NG,1993,NGMPB,194.0
IN,NU,1993,NUETB,0.0
IN,PA,1993,PAPRB,16014.0
IN,RE,1993,REPRB,52542.0
KS,CL,1993,CLPRB,8234.0
KS,NG,1993,NGMPB,750032.0
KS,NU,1993,NUETB,82977.0
KS,PA,1993,PAPRB,287825.0
KS,RE,1993,REPRB,15474.0
KY,CL,1993,CLPRB,3962427.0
KY,NG,1993,NGMPB,95196.0
KY,NU,1993,NUETB,0.0
KY,PA,1993,PAPRB,26651.0
KY,RE,1993,REPRB,47980.0
LA,CL,1993,CLPRB,43348.0
LA,NG,1993,NGMPB,1945856.0
LA,NU,1993,NUETB,151238.0
LA,PA,1993,PAPRB,804303.0
LA,RE,1993,REPRB,137491.0
MA,CL,1993,CLPRB,0.0
MA,NG,1993,NGMPB,0.0
MA,NU,1993,NUETB,45574.0
MA,PA,1993,PAPRB,0.0
MA,RE,1993,REPRB,69749.0
MD,CL,1993,CLPRB,84741.0
MD,NG,1993,NGMPB,28.0
MD,NU,1993,NUETB,129208.0
MD,PA,1993,PAPRB,0.0
MD,RE,1993,REPRB,49263.0
ME,CL,1993,CLPRB,0.0
ME,NG,1993,NGMPB,0.0
ME,NU,1993,NUETB,60292.0
ME,PA,1993,PAPRB,0.0
ME,RE,1993,REPRB,158153.0
MI,CL,1993,CLPRB,0.0
MI,NG,1993,NGMPB,221748.0
MI,NU,1993,NUETB,299627.0
MI,PA,1993,PAPRB,80034.0
MI,RE,1993,REPRB,100474.0
MN,CL,1993,CLPRB,0.0
MN,NG,1993,NGMPB,0.0
MN,NU,1993,NUETB,125902.0
MN,PA,1993,PAPRB,0.0
MN,RE,1993,REPRB,70105.0
MO,CL,1993,CLPRB,14138.0
MO,NG,1993,NGMPB,14.0
MO,NU,1993,NUETB,88038.0
MO,PA,1993,PAPRB,783.0
MO,RE,1993,REPRB,49981.0
MS,CL,1993,CLPRB,0.0
MS,NG,1993,NGMPB,83192.0
MS,NU,1993,NUETB,83019.0
MS,PA,1993,PAPRB,131155.0
MS,RE,1993,REPRB,92435.0
MT,CL,1993,CLPRB,649268.0
MT,NG,1993,NGMPB,56796.0
MT,NU,1993,NUETB,0.0
MT,PA,1993,PAPRB,101198.0
MT,RE,1993,REPRB,108980.0
NC,CL,1993,CLPRB,0.0
NC,NG,1993,NGMPB,0.0
NC,NU,1993,NUETB,249564.0
NC,PA,1993,PAPRB,0.0
NC,RE,1993,REPRB,157307.0
ND,CL,1993,CLPRB,417344.0
ND,NG,1993,NGMPB,74912.0
ND,NU,1993,NUETB,0.0
ND,PA,1993,PAPRB,179307.0
ND,RE,1993,REPRB,19321.0
NE,CL,1993,CLPRB,0.0
NE,NG,1993,NGMPB,2061.0
NE,NU,1993,NUETB,71481.0
NE,PA,1993,PAPRB,28234.0
NE,RE,1993,REPRB,22322.0
NH,CL,1993,CLPRB,0.0
NH,NG,1993,NGMPB,0.0
NH,NU,1993,NUETB,95028.0
NH,PA,1993,PAPRB,0.0
NH,RE,1993,REPRB,42448.0
NJ,CL,1993,CLPRB,0.0
NJ,NG,1993,NGMPB,0.0
NJ,NU,1993,NUETB,261888.0
NJ,PA,1993,PAPRB,0.0
NJ,RE,1993,REPRB,37006.0
NM,CL,1993,CLPRB,535318.0
NM,NG,1993,NGMPB,1590700.0
NM,NU,1993,NUETB,0.0
NM,PA,1993,PAPRB,396848.0
NM,RE,1993,REPRB,9667.0
NV,CL,1993,CLPRB,0.0
NV,NG,1993,NGMPB,22.0
NV,NU,1993,NUETB,0.0
NV,PA,1993,PAPRB,10904.0
NV,RE,1993,REPRB,40587.0
NY,CL,1993,CLPRB,0.0
NY,NG,1993,NGMPB,21797.0
NY,NU,1993,NUETB,282445.0
NY,PA,1993,PAPRB,1943.0
NY,RE,1993,REPRB,421298.0
OH,CL,1993,CLPRB,686182.0
OH,NG,1993,NGMPB,142674.0
OH,NU,1993,NUETB,105152.0
OH,PA,1993,PAPRB,48036.0
OH,RE,1993,REPRB,53768.0
OK,CL,1993,CLPRB,42011.0
OK,NG,1993,NGMPB,2267467.0
OK,NU,1993,NUETB,0.0
OK,PA,1993,PAPRB,560425.0
OK,RE,1993,REPRB,67957.0
OR,CL,1993,CLPRB,0.0
OR,NG,1993,NGMPB,4151.0
OR,NU,1993,NUETB,-223.0
OR,PA,1993,PAPRB,0.0
OR,RE,1993,REPRB,414153.0
PA,CL,1993,CLPRB,1553125.0
PA,NG,1993,NGMPB,137848.0
PA,NU,1993,NUETB,623208.0
PA,PA,1993,PAPRB,11809.0
PA,RE,1993,REPRB,104764.0
RI,CL,1993,CLPRB,0.0
RI,NG,1993,NGMPB,0.0
RI,NU,1993,NUETB,0.0
RI,PA,1993,PAPRB,0.0
RI,RE,1993,REPRB,5181.0
SC,CL,1993,CLPRB,0.0
SC,NG,1993,NGMPB,0.0
SC,NU,1993,NUETB,485168.0
SC,PA,1993,PAPRB,0.0
SC,RE,1993,REPRB,110225.0
SD,CL,1993,CLPRB,0.0
SD,NG,1993,NGMPB,1323.0
SD,NU,1993,NUETB,0.0
SD,PA,1993,PAPRB,8700.0
SD,RE,1993,REPRB,30241.0
TN,CL,1993,CLPRB,77469.0
TN,NG,1993,NGMPB,1718.0
TN,NU,1993,NUETB,34714.0
TN,PA,1993,PAPRB,2430.0
TN,RE,1993,REPRB,153217.0
TX,CL,1993,CLPRB,682967.0
TX,NG,1993,NGMPB,5727099.0
TX,NU,1993,NUETB,130321.0
TX,PA,1993,PAPRB,3590722.0
TX,RE,1993,REPRB,117228.0
US,CL,1993,CLPRB,20358442.0
US,NG,1993,NGMPB,21008415.0
US,NU,1993,NUETB,6410499.0
US,PA,1993,PAPRB,14494455.0
US,RE,1993,REPRB,6079641.0
UT,CL,1993,CLPRB,506837.0
UT,NG,1993,NGMPB,265694.0
UT,NU,1993,NUETB,0.0
UT,PA,1993,PAPRB,126562.0
UT,RE,1993,REPRB,14575.0
VA,CL,1993,CLPRB,1046530.0
VA,NG,1993,NGMPB,39505.0
VA,NU,1993,NUETB,238323.0
VA,PA,1993,PAPRB,70.0
VA,RE,1993,REPRB,119272.0
VT,CL,1993,CLPRB,0.0
VT,NG,1993,NGMPB,0.0
VT,NU,1993,NUETB,35421.0
VT,PA,1993,PAPRB,0.0
VT,RE,1993,REPRB,18238.0
WA,CL,1993,CLPRB,74933.0
WA,NG,1993,NGMPB,0.0
WA,NU,1993,NUETB,74946.0
WA,PA,1993,PAPRB,0.0
WA,RE,1993,REPRB,791624.0
WI,CL,1993,CLPRB,0.0
WI,NG,1993,NGMPB,0.0
WI,NU,1993,NUETB,120424.0
WI,PA,1993,PAPRB,0.0
WI,RE,1993,REPRB,104600.0
WV,CL,1993,CLPRB,3382972.0
WV,NG,1993,NGMPB,199345.0
WV,NU,1993,NUETB,0.0
WV,PA,1993,PAPRB,11878.0
WV,RE,1993,REPRB,18459.0
WY,CL,1993,CLPRB,3633351.0
WY,NG,1993,NGMPB,719950.0
WY,NU,1993,NUETB,0.0
WY,PA,1993,PAPRB,508469.0
WY,RE,1993,REPRB,10208.0
X3,NG,1993,NGMPB,4838424.0
X3,PA,1993,PAPRB,1746484.0
X5,PA,1993,PAPRB,293706.0
AK,CL,1994,CLPRB,24445.0
AK,NG,1994,NGMPB,622300.0
AK,NU,1994,NUETB,0.0
AK,PA,1994,PAPRB,3299916.0
AK,RE,1994,REPRB,23587.0
AL,CL,1994,CLPRB,568577.0
AL,NG,1994,NGMPB,415752.0
AL,NU,1994,NUETB,214054.0
AL,PA,1994,PAPRB,106401.0
AL,RE,1994,REPRB,332532.0
AR,CL,1994,CLPRB,1144.0
AR,NG,1994,NGMPB,192702.0
AR,NU,1994,NUETB,145531.0
AR,PA,1994,PAPRB,55494.0
AR,RE,1994,REPRB,119581.0
AZ,CL,1994,CLPRB,288013.0
AZ,NG,1994,NGMPB,772.0
AZ,NU,1994,NUETB,242182.0
AZ,PA,1994,PAPRB,377.0
AZ,RE,1994,REPRB,93513.0
CA,CL,1994,CLPRB,0.0
CA,NG,1994,NGMPB,340415.0
CA,NU,1994,NUETB,352778.0
CA,PA,1994,PAPRB,1659148.0
CA,RE,1994,REPRB,633599.0
CO,CL,1994,CLPRB,554832.0
CO,NG,1994,NGMPB,488620.0
CO,NU,1994,NUETB,0.0
CO,PA,1994,PAPRB,165955.0
CO,RE,1994,REPRB,27344.0
CT,CL,1994,CLPRB,0.0
CT,NG,1994,NGMPB,0.0
CT,NU,1994,NUETB,210712.0
CT,PA,1994,PAPRB,0.0
CT,RE,1994,REPRB,40443.0
DC,CL,1994,CLPRB,0.0
DC,NG,1994,NGMPB,0.0
DC,NU,1994,NUETB,0.0
DC,PA,1994,PAPRB,0.0
DC,RE,1994,REPRB,1849.0
DE,CL,1994,CLPRB,0.0
DE,NG,1994,NGMPB,0.0
DE,NU,1994,NUETB,0.0
DE,PA,1994,PAPRB,0.0
DE,RE,1994,REPRB,2422.0
FL,CL,1994,CLPRB,0.0
FL,NG,1994,NGMPB,10742.0
FL,NU,1994,NUETB,278881.0
FL,PA,1994,PAPRB,35339.0
FL,RE,1994,REPRB,215563.0
GA,CL,1994,CLPRB,0.0
GA,NG,1994,NGMPB,0.0
GA,NU,1994,NUETB,302346.0
GA,PA,1994,PAPRB,0.0
GA,RE,1994,REPRB,240827.0
HI,CL,1994,CLPRB,0.0
HI,NG,1994,NGMPB,0.0
HI,NU,1994,NUETB,0.0
HI,PA,1994,PAPRB,0.0
HI,RE,1994,REPRB,25405.0
IA,CL,1994,CLPRB,899.0
IA,NG,1994,NGMPB,0.0
IA,NU,1994,NUETB,42930.0
IA,PA,1994,PAPRB,0.0
IA,RE,1994,REPRB,114015.0
ID,CL,1994,CLPRB,0.0
ID,NG,1994,NGMPB,0.0
ID,NU,1994,NUETB,0.0
ID,PA,1994,PAPRB,0.0
ID,RE,1994,REPRB,106699.0
IL,CL,1994,CLPRB,1184962.0
IL,NG,1994,NGMPB,485.0
IL,NU,1994,NUETB,759385.0
IL,PA,1994,PAPRB,99458.0
IL,RE,1994,REPRB,122485.0
IN,CL,1994,CLPRB,690819.0
IN,NG,1994,NGMPB,108.0
IN,NU,1994,NUETB,0.0
IN,PA,1994,PAPRB,14454.0
IN,RE,1994,REPRB,51415.0
KS,CL,1994,CLPRB,6945.0
KS,NG,1994,NGMPB,787433.0
KS,NU,1994,NUETB,89145.0
KS,PA,1994,PAPRB,271046.0
KS,RE,1994,REPRB,15279.0
KY,CL,1994,CLPRB,4107496.0
KY,NG,1994,NGMPB,81187.0
KY,NU,1994,NUETB,0.0
KY,PA,1994,PAPRB,23275.0
KY,RE,1994,REPRB,56670.0
LA,CL,1994,CLPRB,47719.0
LA,NG,1994,NGMPB,1965457.0
LA,NU,1994,NUETB,133562.0
LA,PA,1994,PAPRB,733607.0
LA,RE,1994,REPRB,147246.0
MA,CL,1994,CLPRB,0.0
MA,NG,1994,NGMPB,0.0
MA,NU,1994,NUETB,40330.0
MA,PA,1994,PAPRB,0.0
MA,RE,1994,REPRB,73476.0
MD,CL,1994,CLPRB,92886.0
MD,NG,1994,NGMPB,27.0
MD,NU,1994,NUETB,117432.0
MD,PA,1994,PAPRB,0.0
MD,RE,1994,REPRB,52990.0
ME,CL,1994,CLPRB,0.0
ME,NG,1994,NGMPB,0.0
ME,NU,1994,NUETB,69317.0
ME,PA,1994,PAPRB,0.0
ME,RE,1994,REPRB,156736.0
